class_code,schedule,instructor,year
Math 22 WFR2,"WF, 8:45-9:45AM","BARGO, MARIA CRISTINA; DAMASCO, JOSEPH RAY CLARENCE",AY1819B
Math 22 WFR3,"WF, 8:45-9:45AM","BARGO, MARIA CRISTINA; CEJO, ROBERT JAY",AY1819B
Math 22 WFR4,"WF, 8:45-9:45AM","BARGO, MARIA CRISTINA; GUADALUPE, RUSSELLE",AY1819B
Math 22 WFR5,"WF, 8:45-9:45AM","NERI, MARRICK; ADAJAR, CARLO FRANCISCO",AY1819B
Math 22 WFR6,"WF, 8:45-9:45AM","NERI, MARRICK; RAYMUNDO, GREGORIO",AY1819B
Math 22 WFR7,"WF, 8:45-9:45AM","MARALIT, JRYL; NERI, MARRICK",AY1819B
Math 22 WFR8,"WF, 8:45-9:45AM","NERI, MARRICK; DE LARA, MARK LEXTER",AY1819B
Math 22 WFU1,"WF, 10:15-11:15AM","LEYSON, DENNIS; JOVEN, JESUS PAOLO",AY1819B
Math 22 WFU10,"WF, 10:15-11:15AM","MARALIT, JRYL; VELASCO, GINO ANGELO",AY1819B
Math 22 WFU11,"WF, 10:15-11:15AM","VELASCO, GINO ANGELO; BAYSAULI, MICHAEL CHRISTIAN",AY1819B
Math 22 WFU12,"WF, 10:15-11:15AM","VELASCO, GINO ANGELO; FABRERO, JOHN LAWRENCE",AY1819B
Math 22 WFU2,"WF, 10:15-11:15AM","LEYSON, DENNIS; CHUA, GARI LINCOLN",AY1819B
Math 22 WFU3,"WF, 10:15-11:15AM","LEYSON, DENNIS; OLAVIDES, MARVIN",AY1819B
Math 22 WFU4,"WF, 10:15-11:15AM","LEYSON, DENNIS; GUADALUPE, RUSSELLE",AY1819B
Math 22 WFU5,"WF, 10:15-11:15AM","VALLEJO, LOUIE JOHN; LAMANDO, ARVIN",AY1819B
Math 22 WFU6,"WF, 10:15-11:15AM","VALLEJO, LOUIE JOHN; RAYMUNDO, GREGORIO",AY1819B
Math 22 WFU7,"WF, 10:15-11:15AM","VALLEJO, LOUIE JOHN; MARFIL, RAMON INIGO",AY1819B
Math 22 WFU8,"WF, 10:15-11:15AM","VALLEJO, LOUIE JOHN; DE LARA, MARK LEXTER",AY1819B
Math 22 WFU9,"WF, 10:15-11:15AM","VELASCO, GINO ANGELO",AY1819B
Math 22 WFV1,"WF, 11:45AM-12:45PM","LEYSON, DENNIS; JOVEN, JESUS PAOLO",AY1819B
Math 22 WFV10,"WF, 11:45AM-12:45PM","MARALIT, JRYL; VELASCO, GINO ANGELO",AY1819B
Math 22 WFV11,"WF, 11:45AM-12:45PM","VELASCO, GINO ANGELO; BAYSAULI, MICHAEL CHRISTIAN",AY1819B
Math 22 WFV12,"WF, 11:45AM-12:45PM","VELASCO, GINO ANGELO; FABRERO, JOHN LAWRENCE",AY1819B
Math 22 WFV2,"WF, 11:45AM-12:45PM","LEYSON, DENNIS; CHUA, GARI LINCOLN",AY1819B
Math 22 WFV3,"WF, 11:45AM-12:45PM","LEYSON, DENNIS; RAMOS, AARON",AY1819B
Math 22 WFV4,"WF, 11:45AM-12:45PM","LEYSON, DENNIS; SADDI, DARYL ALLEN",AY1819B
Math 22 WFV5,"WF, 11:45AM-12:45PM","VALLEJO, LOUIE JOHN; LAMANDO, ARVIN",AY1819B
Math 22 WFV6,"WF, 11:45AM-12:45PM","BETTY, ROWENA ALMA; VALLEJO, LOUIE JOHN",AY1819B
Math 22 WFV7,"WF, 11:45AM-12:45PM","VALLEJO, LOUIE JOHN; MARFIL, RAMON INIGO",AY1819B
Math 22 WFV8,"WF, 11:45AM-12:45PM","VALLEJO, LOUIE JOHN; DE LARA, MARK LEXTER",AY1819B
Math 22 WFV9,"WF, 11:45AM-12:45PM","VELASCO, GINO ANGELO; ALAS, ROSE ANNE",AY1819B
Math 22 WFW1,"WF, 1:15-2:15PM","SANTOS, JASMIN-MAE; JOVEN, JESUS PAOLO",AY1819B
Math 22 WFW2,"WF, 1:15-2:15PM","SANTOS, JASMIN-MAE; OLAVIDES, MARVIN",AY1819B
Math 22 WFW3,"WF, 1:15-2:15PM","SANTOS, JASMIN-MAE; SADDI, DARYL ALLEN",AY1819B
Math 22 WFW4,"WF, 1:15-2:15PM","SANTOS, JASMIN-MAE; GUADALUPE, RUSSELLE",AY1819B
Math 22 WFW5,"WF, 1:15-2:15PM","PAGUIO, VICTORIA MAY; ADAJAR, CARLO FRANCISCO",AY1819B
Math 22 WFW6,"WF, 1:15-2:15PM","PAGUIO, VICTORIA MAY; FABRERO, JOHN LAWRENCE",AY1819B
Math 22 WFW7,"WF, 1:15-2:15PM","PAGUIO, VICTORIA MAY; CHUA, GARI LINCOLN",AY1819B
Math 22 WFW8,"WF, 1:15-2:15PM","PAGUIO, VICTORIA MAY; VERGARA, THOMAS HERALD",AY1819B
Math 22 WFX1,"WF, 2:45-3:45PM","SANTOS, JASMIN-MAE; LAMANDO, ARVIN",AY1819B
Math 22 WFX2,"WF, 2:45-3:45PM","SANTOS, JASMIN-MAE; OLAVIDES, MARVIN",AY1819B
Math 22 WFX3,"WF, 2:45-3:45PM","SANTOS, JASMIN-MAE; SADDI, DARYL ALLEN",AY1819B
Math 22 WFX4,"WF, 2:45-3:45PM","SANTOS, JASMIN-MAE; GUADALUPE, RUSSELLE",AY1819B
Math 22 WFX5,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; ADAJAR, CARLO FRANCISCO",AY1819B
Math 22 WFX6,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; FABRERO, JOHN LAWRENCE",AY1819B
Math 22 WFX7,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; CHUA, GARI LINCOLN",AY1819B
Math 22 WFX8,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; BAYSAULI, MICHAEL CHRISTIAN",AY1819B
Math 30 THV,"TTh, 11:30AM-1PM","JUNIO, ALLAN",AY1819B
Math 40 THW,"TTh, 1-2:30PM","BASILLA, JULIUS",AY1819B
Math 40 WFU,"WF, 10-11:30AM","BASILLA, JULIUS",AY1819B
Math 53 TWHFX,"TWThF, 2:30-3:45PM","AGUILAR, ADJANI",AY1819B
Math 54 TWHFR,"TWThF, 8:30-9:45AM","CABARRUBIAS, BITUIN",AY1819B
Math 54 TWHFW,"TWThF, 1-2:15PM","CABARRUBIAS, BITUIN",AY1819B
Math 55 THR,"TTh, 8:30-10AM","BARGO, MARIA CRISTINA",AY1819B
Math 55 THU,"TTh, 10-11:30AM","PAGUIO, VICTORIA MAY",AY1819B
Math 55 THW,"TTh, 1-2:30PM","AGAPITO, JULIUS CAESAR",AY1819B
Math 55 THX,"TTh, 2:30-4PM","ESCANER, JOSE MARIA",AY1819B
Math 55 WFU,"WF, 10-11:30AM","AMARRA, MARIA CARMEN; DELA CRUZ, ROMAR; RAMOS, AARON",AY1819B
Math 55 WFW,"WF, 1-2:30PM","CELESTE, RICHELL",AY1819B
Math 55 WFX,"WF, 2:30-4PM","AMARRA, MARIA CARMEN; DELA CRUZ, ROMAR; JOVEN, JESUS PAOLO",AY1819B
Math 55 WFY,"WF, 4-5:30PM","AMARRA, MARIA CARMEN; DELA CRUZ, ROMAR; ADAJAR, CARLO FRANCISCO",AY1819B
Math 100 TWHFQ,"TWThF, 7:15-8:15AM","BIASON, MA. GARNET",AY1819B
Math 100 TWHFQ-1,"TWThF, 7:15-8:15AM","RAYA, KARLA MACHEL",AY1819B
Math 100 TWHFR,"TWThF, 8:45-9:45AM","RAYA, KARLA MACHEL",AY1819B
Math 108 TWHFV,"TWThF, 11:45AM-12:45PM","DAMASCO, JOSEPH RAY CLARENCE",AY1819B
Math 108 TWHFW,"TWThF, 1:15-2:15PM","OROPEZA, ALIP",AY1819B
Math 108 TWHFX1,"TWThF, 2:45-3:45PM","OROPEZA, ALIP",AY1819B
Math 108 TWHFX2,"TWThF, 2:45-3:45PM","VALLEJO, LOUIE JOHN",AY1819B
Math 108 TWHFY,"TWThF, 4:15-5:15PM","VALLEJO, LOUIE JOHN",AY1819B
Math 110.1 WFU,"WF, 10-11:30AM","BETTY, ROWENA ALMA",AY1819B
Math 110.2 WFX,"WF, 2:30-4PM","BETTY, ROWENA ALMA",AY1819B
Math 110.3 THW,"TTh, 1-2:30PM","DIMABAYAO, JEROME",AY1819B
Math 117 WFY,"WF, 4-5:30PM","CELESTE, RICHELL",AY1819B
Math 122 THV,"TTh, 11:30AM-1PM","AGAPITO, JULIUS CAESAR",AY1819B
Math 123.1 THY,"TTh, 4-5:30PM","ROQUE, MARIAN",AY1819B
Math 123.2 WFV,"WF, 11:30AM-1PM","AGAPITO, JULIUS CAESAR",AY1819B
Math 128 WFU,"WF, 10-11:30AM","ONA, MARK PHILIP",AY1819B
Math 140 THX,"TTh, 2:30-4PM","CANLUBO, CLARISSON RIZZIE",AY1819B
Math 142 THX,"TTh, 2:30-4PM","ROQUE, MARIAN",AY1819B
Math 146 THW,"TTh, 1-2:30PM","LEYSON, DENNIS",AY1819B
Math 148 THY,"TTh, 4-5:30PM","WALO, MA. LAILANI",AY1819B
Math 150.1 THU,"TTh, 10-11:30AM","SANTOS, JASMIN-MAE",AY1819B
Math 150.2 THW,"TTh, 1-2:30PM","ESCANER, JOSE MARIA",AY1819B
Math 162 SRU,"S, 8:30-11:30AM","BAGSIT, ALELIE",AY1819B
Math 162 THU,"TTh, 10-11:30AM","ESCANER, JOSE MARIA",AY1819B
Math 164 SVWX,"S, 12-3PM","BAGSIT, ALELIE",AY1819B
Math 171 WFX,"WF, 2:30-4PM","RAMOS, AARON",AY1819B
Math 171 WFY,"WF, 4-5:30PM","RAMOS, AARON",AY1819B
Math 180.1 WFQ,"WF, 7-8:30AM","ALAS, ROSE ANNE",AY1819B
Math 180.1 WFR,"WF, 8:30-10AM","ALAS, ROSE ANNE",AY1819B
Math 196 MX,"M, 3-4PM","ABARA, MA. NERISSA",AY1819B
Math 197 THRIntroduction to Graph Theory,"TTh, 8:30-10AM","ARCEO, CARLENE PERPETUA",AY1819B
Math 197 WFRIntroduction to Graph Theory,"WF, 8:30-10AM","ARCEO, CARLENE PERPETUA",AY1819B
Math 197 WFWIntroduction to Numerical Linear Algebra,"WF, 1-2:30PM","VELASCO, GINO ANGELO",AY1819B
Math 202.2 THZ,"TTh, 5:30-7PM","LOPE, JOSE ERNIE; ONA, MARK PHILIP",AY1819B
Math 203 SUV,"S, 10AM-1PM","VALDEZ, LILIBETH",AY1819B
Math 203 SWX,"S, 1-4PM","VALDEZ, LILIBETH",AY1819B
Math 204 SRUV,"S, 9AM-12PM","SANTOS, ROVIN",AY1819B
Math 204 THZ,"TTh, 5:30-7PM","SANTOS, ROVIN",AY1819B
Math 209.2 WFZ,"WF, 5:30-7PM","BETTY, ROWENA ALMA",AY1819B
Math 210.2 THU,"TTh, 10-11:30AM","LOQUIAS, MANUEL JOSEPH",AY1819B
Math 210.2 WFU,"WF, 10-11:30AM","LOQUIAS, MANUEL JOSEPH",AY1819B
Math 210.2 WFX,"WF, 2:30-4PM","BALMACEDA, JOSE MARIA",AY1819B
Math 211 THU,"TTh, 10-11:30AM","PELEJO, DIANE CHRISTINE",AY1819B
Math 211 THV,"TTh, 11:30AM-1PM","DE LA CRUZ, RALPH JOHN",AY1819B
Math 211 WFU,"WF, 10-11:30AM","PELEJO, DIANE CHRISTINE",AY1819B
Math 218 THX,"TTh, 2:30-4PM","DIMABAYAO, JEROME",AY1819B
Math 220.1 WFW,"WF, 1-2:30PM","REYES, NOLI",AY1819B
Math 220.2 THW,"TTh, 1-2:30PM","AGAPITO, JULIUS CAESAR",AY1819B
Math 220.2 THZ,"TTh, 5:30-7PM","AGAPITO, JULIUS CAESAR; SY, POLLY",AY1819B
Math 228 WFX,"WF, 2:30-4PM","BASILLA, JULIUS",AY1819B
Math 229 THW,"TTh, 1-2:30PM","REYES, NOLI",AY1819B
Math 235 THY,"TTh, 4-5:30PM","PAGUIO, VICTORIA MAY; SY, POLLY",AY1819B
Math 241 SRUV,"S, 9AM-12PM","FELIX, RENE",AY1819B
Math 242 WFY,"WF, 4-5:30PM","AGAPITO, JULIUS CAESAR",AY1819B
Math 247 WFX,"WF, 2:30-4PM","DIMABAYAO, JEROME",AY1819B
Math 250 SVWX,"S, 12-3PM","LIOK, ALEX",AY1819B
Math 261 SXYZ,"S, 3-6PM","SAMONTE, JOSEPH ANGELO",AY1819B
Math 262.2 SQR,"S, 7-10AM","ARADA, SABINA RACHEL",AY1819B
Math 266 SRU,"S, 8:30-11:30AM","LIOK, ALEX",AY1819B
Math 271.1 SRUV,"S, 9AM-12PM","DAVID, FREDEGUSTO",AY1819B
Math 271.1 THY,"TTh, 4-5:30PM","MENDOZA, RENIER",AY1819B
Math 271.1 THZ,"TTh, 5:30-7PM","MENDOZA, RENIER",AY1819B
Math 271.2 THX,"TTh, 2:30-4PM","MENDOZA, RENIER",AY1819B
Math 281 THY,"TTh, 4-5:30PM","NERI, MARRICK",AY1819B
Math 290 A,"S, 1-4PM","DAVID, FREDEGUSTO; LOPE, JOSE ERNIE; WALO, MA. LAILANI",AY1819B
Math 294 SWX-NL,"S, 1-4PM","REYES, NOLI",AY1819B
Math 294 THZ-MLW,"TTh, 5:30-7PM","WALO, MA. LAILANI",AY1819B
Math 295 SWX,"S, 1-4PM","DAVID, FREDEGUSTO",AY1819B
Math 296 MX,"M, 3-4PM","DAVID, FREDEGUSTO",AY1819B
Math 297 SVWXSelected Topics in Actuarial Practice,"S, 12-3PM","SAMONTE, JOSEPH ANGELO",AY1819B
Math 297 THWIntroduction to Group Schemes,"TTh, 1-2:30PM","CANLUBO, CLARISSON RIZZIE",AY1819B
Math 297 WFVCoding Theory,"WF, 11:30AM-1PM","CONSORTE, ODESSA; DELA CRUZ, ROMAR",AY1819B
Math 297 WFWIntroduction to Cryptography,"WF, 1-2:30PM","BASILLA, JULIUS",AY1819B
Math 297 WFYConvex Analysis,"WF, 4-5:30PM","REYES, NOLI",AY1819B
Math 2 X1,", 7-9AM","CEJO, ROBERT JAY",AY1819M
Math 10 X2,", 9-11AM","ARCEO, CARLENE PERPETUA",AY1819M
Math 11 X3,", 11AM-1PM","CEJO, ROBERT JAY",AY1819M
Math 14 X2,", 9-11AM","RAMOS, AARON",AY1819M
Math 20 X8,", 9:35AM-12:10PM","STA. ANA, ANGELICA",AY1819M
Math 20 X9,", 12:10-2:45PM","STA. ANA, ANGELICA",AY1819M
Math 21 X10,", 2:45-5:20PM","JOVEN, JESUS PAOLO",AY1819M
Math 21 X7,", 7-9:35AM","CRUZ, ANJELO GABRIEL; PELAYO, PRINCE ALLAN",AY1819M
Math 21 X7-1,", 7-9:35AM","RAYA, KARLA MACHEL",AY1819M
Math 21 X8,", 9:35AM-12:10PM","JOVEN, JESUS PAOLO",AY1819M
Math 21 X8-1,", 9:35AM-12:10PM","LAMANDO, ARVIN; CORPUZ, RAIZA",AY1819M
Math 21 X8-2,", 9:35AM-12:10PM","RAYA, KARLA MACHEL",AY1819M
Math 21 X9,", 12:10-2:45PM","CRUZ, ANJELO GABRIEL",AY1819M
Math 21 X9-1,", 12:10-2:45PM","LAMANDO, ARVIN; CORPUZ, RAIZA",AY1819M
Math 22 X10,", 2:45-5:20PM","VERGARA, THOMAS HERALD",AY1819M
Math 22 X7,", 7-9:35AM","ADAJAR, CARLO FRANCISCO",AY1819M
Math 22 X8,", 9:35AM-12:10PM","LEYSON, DENNIS",AY1819M
Math 22 X8-1,", 9:35AM-12:10PM","OLAVIDES, MARVIN",AY1819M
Math 22 X9,", 12:10-2:45PM","OLAVIDES, MARVIN",AY1819M
Math 22 X9-1,", 12:10-2:45PM","VERGARA, THOMAS HERALD",AY1819M
Math 53 X12,", 10:15AM-1:30PM","ALAS, ROSE ANNE; PELAYO, PRINCE ALLAN",AY1819M
Math 55 X3,", 11AM-1PM","RAMOS, AARON",AY1819M
Math 55 X4,", 1-3PM","RAMOS, AARON",AY1819M
Math 100 X8,", 9:35AM-12:10PM","ESCANER, JOSE MARIA",AY1819M
Math 100 X8-1,", 9:35AM-12:10PM","ADAJAR, CARLO FRANCISCO",AY1819M
Math 2 THU,"TTh, 10-11:30AM","WALO, MA. LAILANI",AY1920A
Math 2 THU-1,"TTh, 10-11:30AM","CEJO, ROBERT JAY",AY1920A
Math 2 THV,"TTh, 11:30AM-1PM","ABARA, MA. NERISSA",AY1920A
Math 2 THX,"TTh, 2:30-4PM","SANTOS, JASMIN-MAE",AY1920A
Math 2 WFV,"WF, 11:30AM-1PM","AGUILAR, ADJANI",AY1920A
Math 10 THW,"TTh, 1-2:30PM","WALO, MA. LAILANI",AY1920A
Math 10 THX,"TTh, 2:30-4PM","WALO, MA. LAILANI",AY1920A
Math 10 WFR,"WF, 8:30-10AM","ARCEO, CARLENE PERPETUA",AY1920A
Math 10 WFU,"WF, 10-11:30AM","ARCEO, CARLENE PERPETUA",AY1920A
Math 10 WFW,"WF, 1-2:30PM","OROPEZA, ALIP; ROQUE, MARIAN",AY1920A
Math 11 WFX,"WF, 2:30-4PM","AGUILAR, ADJANI",AY1920A
Math 14 WFV,"WF, 11:30AM-1PM","CELESTE, RICHELL",AY1920A
Math 14 WFV-1,"WF, 11:30AM-1PM","ABARA, MA. NERISSA",AY1920A
Math 20 WFQ,"WF, 7:15-8:15AM","DE LARA, MARK LEXTER",AY1920A
Math 20 WFR,"WF, 8:45-9:45AM","CONSORTE, ODESSA",AY1920A
Math 20 WFX,"WF, 2:45-3:45PM","RIVERO, RACHELLE",AY1920A
Math 20 THQ1,"TTh, 7:15-8:15AM","DE LARA, MARK LEXTER; DONATO, JUDY ANN",AY1920A
Math 20 THQ2,"TTh, 7:15-8:15AM","DE LARA, MARK LEXTER; SALONGA, PAMELA KIM",AY1920A
Math 20 THQ3,"TTh, 7:15-8:15AM","DE LARA, MARK LEXTER; SALINASAN, JENNY",AY1920A
Math 20 THQ5,"TTh, 7:15-8:15AM","CONSORTE, ODESSA; DACAYMAT, JOHN MEL",AY1920A
Math 20 THQ6,"TTh, 7:15-8:15AM","CONSORTE, ODESSA; MESOZA, SETHRIC ANDRE",AY1920A
Math 20 THQ7,"TTh, 7:15-8:15AM","CONSORTE, ODESSA; AVILA, JAKE",AY1920A
Math 20 THR1,"TTh, 8:45-9:45AM","DE LARA, MARK LEXTER; DONATO, JUDY ANN",AY1920A
Math 20 THR2,"TTh, 8:45-9:45AM","DE LARA, MARK LEXTER; SALONGA, PAMELA KIM",AY1920A
Math 20 THR3,"TTh, 8:45-9:45AM","DE LARA, MARK LEXTER; SUAREZ, FATIMA LOIS",AY1920A
Math 20 THR5,"TTh, 8:45-9:45AM","CONSORTE, ODESSA; DACAYMAT, JOHN MEL",AY1920A
Math 20 THR6,"TTh, 8:45-9:45AM","CONSORTE, ODESSA; MESOZA, SETHRIC ANDRE",AY1920A
Math 20 THR7,"TTh, 8:45-9:45AM","CONSORTE, ODESSA; AVILA, JAKE",AY1920A
Math 20 THX1,"TTh, 2:45-3:45PM","RIVERO, RACHELLE; CORPUZ, RAIZA",AY1920A
Math 20 THX2,"TTh, 2:45-3:45PM","RIVERO, RACHELLE; ENRIQUEZ, ERIKA ANTONETTE",AY1920A
Math 20 THX3,"TTh, 2:45-3:45PM","RIVERO, RACHELLE; MALONZO, JERIELLE",AY1920A
Math 20 THY1,"TTh, 4:15-5:15PM","RIVERO, RACHELLE; CORPUZ, RAIZA",AY1920A
Math 20 THY2,"TTh, 4:15-5:15PM","RIVERO, RACHELLE; ENRIQUEZ, ERIKA ANTONETTE",AY1920A
Math 20 THY3,"TTh, 4:15-5:15PM","RIVERO, RACHELLE; MANALOTO, KORINA ERNJULIE",AY1920A
Math 21 THQ,"TTh, 7:15-8:15AM","PELEJO, DIANE CHRISTINE",AY1920A
Math 21 THR1,"TTh, 8:45-9:45AM","NERI, MARRICK",AY1920A
Math 21 THR2,"TTh, 8:45-9:45AM","DAMASCO, JOSEPH RAY CLARENCE",AY1920A
Math 21 THU1,"TTh, 10:15-11:15AM","CONSORTE, ODESSA",AY1920A
Math 21 THU2,"TTh, 10:15-11:15AM","OROPEZA, ALIP",AY1920A
Math 21 THV,"TTh, 11:45AM-12:45PM","CAALIM, JONATHAN",AY1920A
Math 21 THW1,"TTh, 1:15-2:15PM","NERI, MARRICK",AY1920A
Math 21 THW2,"TTh, 1:15-2:15PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; ONA, MARK PHILIP",AY1920A
Math 21 THX,"TTh, 2:45-3:45PM","ONA, MARK PHILIP",AY1920A
Math 21 WFQ1,"WF, 7:15-8:15AM","PELEJO, DIANE CHRISTINE; SALONGA, PAMELA KIM",AY1920A
Math 21 WFQ10,"WF, 7:15-8:15AM","DAMASCO, JOSEPH RAY CLARENCE; ARIAS, JEANINE CONCEPCION",AY1920A
Math 21 WFQ11,"WF, 7:15-8:15AM","DAMASCO, JOSEPH RAY CLARENCE; MESOZA, SETHRIC ANDRE",AY1920A
Math 21 WFQ12,"WF, 7:15-8:15AM","DAMASCO, JOSEPH RAY CLARENCE; RAYA, KARLA MACHEL",AY1920A
Math 21 WFQ2,"WF, 7:15-8:15AM","PELEJO, DIANE CHRISTINE; CORPUZ, RAIZA",AY1920A
Math 21 WFQ3,"WF, 7:15-8:15AM","PELEJO, DIANE CHRISTINE; SUAREZ, FATIMA LOIS",AY1920A
Math 21 WFQ4,"WF, 7:15-8:15AM","PELEJO, DIANE CHRISTINE; AVILA, JAKE",AY1920A
Math 21 WFQ5,"WF, 7:15-8:15AM","NERI, MARRICK; ALAS, ROSE ANNE",AY1920A
Math 21 WFQ6,"WF, 7:15-8:15AM","NERI, MARRICK; DONATO, JUDY ANN",AY1920A
Math 21 WFQ7,"WF, 7:15-8:15AM","NERI, MARRICK; DE VERA, HOMER FRANZ",AY1920A
Math 21 WFQ8,"WF, 7:15-8:15AM","NERI, MARRICK; STA. ANA, ANGELICA",AY1920A
Math 21 WFQ9,"WF, 7:15-8:15AM","DAMASCO, JOSEPH RAY CLARENCE; MALONZO, JERIELLE",AY1920A
Math 21 WFR1,"WF, 8:45-9:45AM","PELEJO, DIANE CHRISTINE; SALONGA, PAMELA KIM",AY1920A
Math 21 WFR10,"WF, 8:45-9:45AM","DAMASCO, JOSEPH RAY CLARENCE; ARIAS, JEANINE CONCEPCION",AY1920A
Math 21 WFR11,"WF, 8:45-9:45AM","DAMASCO, JOSEPH RAY CLARENCE; MESOZA, SETHRIC ANDRE",AY1920A
Math 21 WFR12,"WF, 8:45-9:45AM","DAMASCO, JOSEPH RAY CLARENCE",AY1920A
Math 21 WFR2,"WF, 8:45-9:45AM","PELEJO, DIANE CHRISTINE; CORPUZ, RAIZA",AY1920A
Math 21 WFR3,"WF, 8:45-9:45AM","PELEJO, DIANE CHRISTINE; SUAREZ, FATIMA LOIS",AY1920A
Math 21 WFR4,"WF, 8:45-9:45AM","PELEJO, DIANE CHRISTINE; DE LOS REYES, AURELIO; BAYSAULI, MICHAEL CHRISTIAN",AY1920A
Math 21 WFR5,"WF, 8:45-9:45AM","NERI, MARRICK; ALAS, ROSE ANNE",AY1920A
Math 21 WFR6,"WF, 8:45-9:45AM","NERI, MARRICK; DONATO, JUDY ANN",AY1920A
Math 21 WFR7,"WF, 8:45-9:45AM","NERI, MARRICK; DACAYMAT, JOHN MEL",AY1920A
Math 21 WFR8,"WF, 8:45-9:45AM","NERI, MARRICK; STA. ANA, ANGELICA",AY1920A
Math 21 WFR9,"WF, 8:45-9:45AM","DAMASCO, JOSEPH RAY CLARENCE; MALONZO, JERIELLE",AY1920A
Math 21 WFU1,"WF, 10:15-11:15AM","CONSORTE, ODESSA",AY1920A
Math 21 WFU10,"WF, 10:15-11:15AM","OROPEZA, ALIP; SALINASAN, JENNY",AY1920A
Math 21 WFU11,"WF, 10:15-11:15AM","OROPEZA, ALIP; AVILA, JAKE",AY1920A
Math 21 WFU12,"WF, 10:15-11:15AM","OROPEZA, ALIP; ALAS, ROSE ANNE",AY1920A
Math 21 WFU2,"WF, 10:15-11:15AM","CONSORTE, ODESSA; MANALOTO, KORINA ERNJULIE",AY1920A
Math 21 WFU3,"WF, 10:15-11:15AM","CONSORTE, ODESSA; VERGARA, THOMAS HERALD",AY1920A
Math 21 WFU4,"WF, 10:15-11:15AM","CONSORTE, ODESSA; CORPUZ, RAIZA",AY1920A
Math 21 WFU5,"WF, 10:15-11:15AM","CAALIM, JONATHAN; DE VERA, HOMER FRANZ",AY1920A
Math 21 WFU6,"WF, 10:15-11:15AM","CAALIM, JONATHAN; SHI, HAZEL JOY",AY1920A
Math 21 WFU7,"WF, 10:15-11:15AM","CAALIM, JONATHAN; DE LA CRUZ, RALPH JOHN",AY1920A
Math 21 WFU8,"WF, 10:15-11:15AM","CAALIM, JONATHAN; STA. ANA, ANGELICA",AY1920A
Math 21 WFU9,"WF, 10:15-11:15AM","OROPEZA, ALIP; DE LOS REYES, AURELIO; FABRERO, JOHN LAWRENCE",AY1920A
Math 21 WFV1,"WF, 11:45AM-12:45PM","CONSORTE, ODESSA",AY1920A
Math 21 WFV10,"WF, 11:45AM-12:45PM","OROPEZA, ALIP; SALINASAN, JENNY",AY1920A
Math 21 WFV11,"WF, 11:45AM-12:45PM","OROPEZA, ALIP; AVILA, JAKE",AY1920A
Math 21 WFV12,"WF, 11:45AM-12:45PM","OROPEZA, ALIP; ENRIQUEZ, ERIKA ANTONETTE",AY1920A
Math 21 WFV2,"WF, 11:45AM-12:45PM","CONSORTE, ODESSA; MANALOTO, KORINA ERNJULIE",AY1920A
Math 21 WFV3,"WF, 11:45AM-12:45PM","CONSORTE, ODESSA; VERGARA, THOMAS HERALD",AY1920A
Math 21 WFV4,"WF, 11:45AM-12:45PM","CONSORTE, ODESSA; LAMANDO, ARVIN",AY1920A
Math 21 WFV5,"WF, 11:45AM-12:45PM","CAALIM, JONATHAN; DE VERA, HOMER FRANZ",AY1920A
Math 21 WFV6,"WF, 11:45AM-12:45PM","CAALIM, JONATHAN; SHI, HAZEL JOY",AY1920A
Math 21 WFV7,"WF, 11:45AM-12:45PM","CAALIM, JONATHAN; DE LA CRUZ, RALPH JOHN",AY1920A
Math 21 WFV8,"WF, 11:45AM-12:45PM","CAALIM, JONATHAN; STA. ANA, ANGELICA",AY1920A
Math 21 WFV9,"WF, 11:45AM-12:45PM","OROPEZA, ALIP; DE LOS REYES, AURELIO; PELAYO, PRINCE ALLAN",AY1920A
Math 21 WFW1,"WF, 1:15-2:15PM","NERI, MARRICK; SALINASAN, JENNY",AY1920A
Math 21 WFW10,"WF, 1:15-2:15PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; CRUZ, ANJELO GABRIEL",AY1920A
Math 21 WFW11,"WF, 1:15-2:15PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; DE VERA, HOMER FRANZ",AY1920A
Math 21 WFW12,"WF, 1:15-2:15PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; DONATO, JUDY ANN",AY1920A
Math 21 WFW2,"WF, 1:15-2:15PM","NERI, MARRICK; MALONZO, JERIELLE",AY1920A
Math 21 WFW3,"WF, 1:15-2:15PM","NERI, MARRICK; ARIAS, JEANINE CONCEPCION",AY1920A
Math 21 WFW4,"WF, 1:15-2:15PM","NERI, MARRICK; BAYSAULI, MICHAEL CHRISTIAN",AY1920A
Math 21 WFW5,"WF, 1:15-2:15PM","ONA, MARK PHILIP; MANALOTO, KORINA ERNJULIE",AY1920A
Math 21 WFW6,"WF, 1:15-2:15PM","ONA, MARK PHILIP; ENRIQUEZ, ERIKA ANTONETTE",AY1920A
Math 21 WFW7,"WF, 1:15-2:15PM","ONA, MARK PHILIP; DACAYMAT, JOHN MEL",AY1920A
